"tourney_id","tourney_name","winner_ioc","winner_age","score","minutes"
"2018-540","Wimbledon","SRB",31.11,"6-4 3-6 7-6(9) 3-6 10-8",315
"2018-540","Wimbledon","SRB",31.11,"6-2 6-2 7-6(3)",139
"2018-560","Us Open","USA",22.15,"6-2 3-6 7-6(4)",121
"2018-560","Us Open","AUS",21.32,"3-6 6-4 6-1",108
"2018-560","Us Open","USA",17.07,"3-6 6-4 7-6(5)",155
"2018-560","Us Open","FRA",20.17,"7-6(5) 4-6 7-6(3)",157
"2018-560","Us Open","DOM",38.07,"6-3 6-1",62
"2018-560","Us Open","USA",25.11,"6-3 7-6(4)",101
"2018-560","Us Open","USA",26.42,"6-3 3-6 6-2",107
"2018-560","Us Open","ITA",26.69,"6-3 6-2",65
"2018-560","Us Open","JPN",27.86,"5-7 6-4 6-1",146
"2018-560","Us Open","ITA",26.48,"7-6(5) 6-4",88
"2018-560","Us Open","RUS",24.05,"6-2 6-4",69
"2018-560","Us Open","ARG",28.57,"4-6 7-6(2) 6-1",110
"2018-560","Us Open","COL",22.19,"6-1 7-6(6)",83
"2018-560","Us Open","GER",31.11,"6-4 7-6(3)",71
"2018-560","Us Open","AUS",20.4,"6-3 6-4",62
"2018-560","Us Open","NOR",19.68,"6-2 6-2",69
"2018-560","Us Open","ESP",32.38,"7-6(4) 6-2",98
"2018-560","Us Open","POL",22.62,"2-6 6-1 6-3",93
"2018-560","Us Open","SRB",18.99,"6-7(3) 6-4 6-4",112
"2018-560","Us Open","SRB",23.19,"6-4 6-0",64
"2018-560","Us Open","POL",21.54,"6-3 6-2",62
"2018-560","Us Open","BLR",25.79,"6-4 6-4",90
"2018-560","Us Open","ESP",21.34,"6-3 6-4",84
"2018-560","Us Open","USA",24.25,"3-6 6-2 6-4",126
"2018-560","Us Open","ITA",29.25,"6-2 7-5",87
"2018-560","Us Open","USA",23.16,"6-4 6-7(3) 7-6(5)",142
"2018-560","Us Open","AUT",22.29,"3-6 7-6(5) 6-2",120
"2018-560","Us Open","RSA",21.5,"7-6(5) 6-3",79
"2018-560","Us Open","SRB",26.59,"6-3 6-3",81
"2018-560","Us Open","ITA",26.96,"6-3 7-5",95
"2018-560","Us Open","RUS",25.83,"6-4 3-6 6-1",97
"2018-560","Us Open","AUT",25,"6-1 6-3",56
"2018-560","Us Open","CAN",18.05,"7-5 6-3",92
"2018-560","Us Open","USA",22.31,"6-4 4-6 7-5",108
"2018-560","Us Open","FRA",31.25,"7-6(7) 6-2",84
"2018-560","Us Open","AUT",28.12,"7-5 4-6 6-3",155
"2018-560","Us Open","ITA",23.3,"4-6 6-2 7-6(6)",155
"2018-560","Us Open","BRA",25.65,"6-4 6-3",77
"2018-560","Us Open","USA",22.72,"6-2 6-0",48
"2018-560","Us Open","CRO",39.49,"6-3 7-6(7)",87
"2018-560","Us Open","BRA",24.24,"7-5 6-7(5) 6-2",134
"2018-560","Us Open","FRA",23.58,"7-6(3) 6-3",87
"2018-560","Us Open","USA",24.62,"6-3 6-3",84
"2018-560","Us Open","USA",23.53,"6-4 3-6 6-1",94
"2018-560","Us Open","CAN",30.2,"6-4 6-4",66
"2018-560","Us Open","COL",30.75,"6-4 6-4",76
"2018-560","Us Open","USA",29.1,"6-2 7-6(2)",75
"2018-560","Us Open","ITA",32.88,"7-5 5-7 7-5",154
"2018-560","Us Open","ESP",36.32,"7-5 6-4",88
"2018-560","Us Open","FRA",24.53,"4-6 7-5 6-3",115
"2018-560","Us Open","SVK",28.04,"6-4 4-6 6-3",111
"2018-560","Us Open","FRA",36.6,"6-1 6-3",59
"2018-560","Us Open","ARG",28.5,"7-5 7-6(7)",101
"2018-560","Us Open","USA",18.14,"4-6 7-5 6-2",113
"2018-560","Us Open","FRA",26.26,"6-3 6-2",69
"2018-560","Us Open","BEL",30.62,"6-4 6-3",74
"2018-560","Us Open","GER",28.83,"6-1 6-3",75
"2018-560","Us Open","AUS",22.38,"3-6 6-0 6-3",85
"2018-560","Us Open","AUS",25.64,"6-3 7-5",67
"2018-560","Us Open","ESA",27.86,"6-3 2-6 7-5",145
"2018-560","Us Open","ARG",35.56,"7-6(2) 3-6 6-3",156
"2018-560","Us Open","ESP",27.23,"6-3 6-2",59
"2018-560","Us Open","GBR",24.64,"6-3 6-1",74
"2018-560","Us Open","BLR",28.12,"7-5 6-1",71
"2018-560","Us Open","AUS",21.32,"6-4 3-6 6-0",109
"2018-560","Us Open","FRA",20.17,"7-6(4) 6-3",91
"2018-560","Us Open","DOM",38.07,"7-6(3) 6-3",110
"2018-560","Us Open","ITA",26.69,"4-6 6-3 6-4",127
"2018-560","Us Open","ITA",26.48,"6-4 6-3",90
"2018-560","Us Open","ARG",28.57,"6-4 7-6(2)",97
"2018-560","Us Open","COL",22.19,"7-5 6-2",68
"2018-560","Us Open","NOR",19.68,"7-6(5) 7-5",100
"2018-560","Us Open","ESP",32.38,"6-3 6-3",87
"2018-560","Us Open","SRB",23.19,"6-2 1-6 6-4",115
"2018-560","Us Open","POL",21.54,"7-6(5) 6-3",84
"2018-560","Us Open","ESP",21.34,"1-6 7-6(5) 6-3",159
"2018-560","Us Open","USA",23.16,"7-5 6-1",70
"2018-560","Us Open","RSA",21.5,"6-2 6-1",56
"2018-560","Us Open","ITA",26.96,"6-2 4-6 6-3",113
"2018-560","Us Open","AUT",25,"6-0 6-4",52
"2018-560","Us Open","CAN",18.05,"7-6(5) 6-2",82
"2018-560","Us Open","AUT",28.12,"6-4 4-6 6-4",144
"2018-560","Us Open","ITA",23.3,"7-5 5-7 6-3",178
"2018-560","Us Open","USA",22.72,"7-5 6-4",74
"2018-560","Us Open","FRA",23.58,"7-6(5) 6-3",93
"2018-560","Us Open","USA",24.62,"3-6 7-6(7) 7-5",154
"2018-560","Us Open","CAN",30.2,"7-6(7) 6-4",112
"2018-560","Us Open","USA",29.1,"0-6 6-4 6-2",107
"2018-560","Us Open","ESP",36.32,"6-3 6-0",54
"2018-560","Us Open","FRA",36.6,"4-6 6-3 6-0",103
"2018-560","Us Open","ARG",28.5,"6-4 6-4",88
"2018-560","Us Open","BEL",30.62,"6-4 6-3",93
"2018-560","Us Open","GER",28.83,"7-6(5) 6-4",114
"2018-560","Us Open","AUS",25.64,"7-5 3-6 6-3",107
"2018-560","Us Open","ARG",35.56,"6-3 3-6 6-1",115
"2018-560","Us Open","BLR",28.12,"4-6 6-2 7-6(3)",141
"2018-560","Us Open","FRA",20.17,"7-5 6-2",89
"2018-560","Us Open","ITA",26.69,"6-4 6-0",66
"2018-560","Us Open","ITA",26.48,"6-7(4) 6-3 7-6(4)",140
"2018-560","Us Open","NOR",19.68,"7-5 6-2",103
"2018-560","Us Open","ESP",32.38,"6-0 7-6(5)",83
"2018-560","Us Open","POL",21.54,"6-3 6-3",99
"2018-560","Us Open","RSA",21.5,"6-4 6-2",76
"2018-560","Us Open","AUT",25,"7-5 6-4",99
"2018-560","Us Open","CAN",18.05,"6-3 6-0",61
"2018-560","Us Open","USA",22.72,"6-4 7-6(3)",129
"2018-560","Us Open","USA",24.62,"3-6 7-5 6-2",141
"2018-560","Us Open","USA",29.1,"7-5 1-6 6-3",129
"2018-560","Us Open","ESP",36.32,"6-3 2-6 6-3",111
"2018-560","Us Open","ARG",28.5,"6-3 6-7(2) 6-2",140
"2018-560","Us Open","GER",28.83,"6-4 6-2",67
"2018-560","Us Open","ARG",35.56,"7-6(3) 6-2",112
"2018-560","Us Open","ESP",32.23,"6-3 3-4 RET",83
"2018-560","Us Open","CAN",28.18,"7-5 6-3 6-2",123
"2018-560","Us Open","ITA",23.3,"7-6(2) 6-7(9) 5-7 7-6(6) 6-2",256
"2018-560","Us Open","RUS",22.27,"6-3 6-2 6-3",106
"2018-560","Us Open","USA",25.92,"6-0 7-6(4) 6-2",118
"2018-560","Us Open","RUS",26.51,"6-2 4-6 6-2 2-6 6-4",195
"2018-560","Us Open","ARG",28.28,"6-4 6-4 6-1",128
"2018-560","Us Open","ITA",36.7,"4-6 6-4 7-5 6-1",192
"2018-560","Us Open","AUT",24.98,"6-3 6-1 6-4",90
"2018-560","Us Open","USA",28.67,"6-3 7-6(6) 6-3",130
"2018-560","Us Open","USA",20.83,"4-6 2-6 6-4 7-6(2) 6-2",228
"2018-560","Us Open","AUS",25.27,"6-3 6-3 6-4",127
"2018-560","Us Open","CAN",19.37,"7-5 5-7 4-1 RET",149
"2018-560","Us Open","ITA",34.51,"6-7(6) 6-4 6-2 2-1 RET",114
"2018-560","Us Open","FRA",31.54,"6-2 4-6 6-4 6-1",148
"2018-560","Us Open","RSA",32.28,"7-6(4) 5-7 4-6 6-3 6-4",254
"2018-560","Us Open","ARG",29.92,"6-0 6-3 6-4",103
"2018-560","Us Open","USA",26.03,"6-4 7-5 6-2",137
"2018-560","Us Open","GBR",31.29,"6-7(5) 6-3 7-5 6-3",197
"2018-560","Us Open","ESP",34.78,"6-2 7-5 6-4",134
"2018-560","Us Open","CRO",21.78,"6-2 6-2 5-7 6-4",146
"2018-560","Us Open","ESP",25.43,"3-6 6-2 6-4 7-6(3)",195
"2018-560","Us Open","RUS",22.54,"7-5 6-4 6-2",122
"2018-560","Us Open","GRE",20.04,"6-3 7-6(1) 6-4",153
"2018-560","Us Open","USA",33.34,"7-6(3) 6-3 6-4",113
"2018-560","Us Open","CHI",22.88,"7-6(4) 4-6 6-1 7-5",155
"2018-560","Us Open","GBR",23.01,"7-5 4-6 6-4 6-3",199
"2018-560","Us Open","SRB",28.16,"3-6 6-1 6-3 6-4",144
"2018-560","Us Open","CAN",27.67,"7-6(4) 6-4 1-6 6-3",161
"2018-560","Us Open","FRA",33.66,"6-2 6-2 6-3",138
"2018-560","Us Open","FRA",20.17,"6-3 7-6(4) 6-3",135
"2018-560","Us Open","SUI",33.42,"6-3 6-2 7-5",144
"2018-560","Us Open","CRO",29.91,"7-5 6-1 1-1 RET",95
"2018-560","Us Open","POL",21.54,"6-2 2-6 7-6(6) 3-0 RET",155
"2018-560","Us Open","AUS",19.52,"6-0 6-1 6-2",89
"2018-560","Us Open","USA",20.6,"6-1 6-4 4-6 6-4",157
"2018-560","Us Open","FRA",36.68,"2-6 7-6(5) 6-3 6-4",200
"2018-560","Us Open","GER",28.34,"7-6(2) 6-4 6-3",138
"2018-560","Us Open","NED",31.39,"4-6 4-6 6-3 6-1 6-3",182
"2018-560","Us Open","BEL",27.72,"6-2 6-4 7-6(5)",140
"2018-560","Us Open","ARG",26.03,"6-2 7-6(6) 6-2",161
"2018-560","Us Open","ESP",21.31,"5-7 6-3 7-6(3) 2-6 6-1",238
"2018-560","Us Open","FRA",31.99,"7-6(4) 3-6 6-0 6-0",128
"2018-560","Us Open","JPN",28.66,"6-2 6-2 6-3",102
"2018-560","Us Open","AUS",30.75,"7-6(1) 6-7(5) 4-6 6-1 4-1 RET",218
"2018-560","Us Open","GER",34.86,"7-6(3) 5-7 6-4 6-4",202
"2018-560","Us Open","FRA",36.6,"6-2 7-5 5-7 6-4",203
"2018-560","Us Open","GER",21.35,"6-2 6-1 6-2",96
"2018-560","Us Open","SRB",31.27,"6-3 3-6 6-4 6-0",179
"2018-560","Us Open","USA",27.1,"6-3 6-4 6-2",105
"2018-560","Us Open","SRB",23.24,"6-4 6-4 4-6 2-1 RET",147
"2018-560","Us Open","FRA",32.19,"6-3 6-1 6-3",103
"2018-560","Us Open","FRA",24.51,"7-6(6) 6-2 7-5",151
"2018-560","Us Open","CYP",33.19,"6-4 6-4 2-6 3-1 RET",163
"2018-560","Us Open","POR",29.41,"6-2 6-2 6-3",114
"2018-560","Us Open","ESP",27.13,"7-5 6-2 6-2",112
"2018-560","Us Open","ITA",31.26,"4-6 6-2 6-4 7-6(4)",193
"2018-560","Us Open","AUS",29.2,"6-4 6-2 6-0",109
"2018-560","Us Open","KAZ",30.67,"6-3 6-1 4-6 7-6(3)",158
"2018-560","Us Open","KOR",22.27,"4-6 7-6(6) 6-0 2-0 RET",158
"2018-560","Us Open","AUS",23.33,"7-5 2-6 6-4 6-2",140
"2018-560","Us Open","FRA",27.44,"6-3 7-6(3) 7-5",149
"2018-560","Us Open","FRA",29.3,"7-6(6) 3-6 7-5 7-6(5)",185
"2018-560","Us Open","SUI",37.05,"6-2 6-2 6-4",112
"2018-560","Us Open","ESP",32.23,"6-3 6-4 6-2",120
"2018-560","Us Open","RUS",22.27,"7-5 6-3 6-3",126
"2018-560","Us Open","RUS",26.51,"4-6 6-3 6-2 7-6(3)",172
"2018-560","Us Open","ARG",28.28,"7-5 6-0 6-2",128
"2018-560","Us Open","AUT",24.98,"6-7(5) 6-3 5-7 6-4 6-1",214
"2018-560","Us Open","USA",20.83,"6-3 3-6 6-3 RET",132
"2018-560","Us Open","CAN",19.37,"6-4 4-6 5-7 7-6(2) 6-4",227
"2018-560","Us Open","RSA",32.28,"6-2 6-4 6-4",117
"2018-560","Us Open","ARG",29.92,"6-3 6-1 7-6(4)",116
"2018-560","Us Open","ESP",34.78,"7-5 2-6 6-4 6-4",203
"2018-560","Us Open","CRO",21.78,"7-6(4) 6-2 6-3",150
"2018-560","Us Open","RUS",22.54,"6-4 6-3 4-6 6-3",168
"2018-560","Us Open","USA",33.34,"6-7(7) 6-4 3-6 7-6(2) 6-4",218
"2018-560","Us Open","SRB",28.16,"6-2 2-6 6-4 6-4",178
"2018-560","Us Open","CAN",27.67,"6-3 6-4 6-4",126
"2018-560","Us Open","SUI",33.42,"7-6(5) 4-6 6-3 7-5",201
"2018-560","Us Open","CRO",29.91,"6-2 6-0 6-0",79
"2018-560","Us Open","AUS",19.52,"6-4 6-0 5-7 6-2",159
"2018-560","Us Open","GER",28.34,"6-2 4-6 6-1 3-6 6-3",178
"2018-560","Us Open","BEL",27.72,"6-2 6-7(1) 6-3 6-2",174
"2018-560","Us Open","ARG",26.03,"6-2 6-0 5-7 6-2",171
"2018-560","Us Open","JPN",28.66,"6-2 5-4 RET",78
"2018-560","Us Open","GER",34.86,"6-7(1) 6-3 6-2 6-0",149
"2018-560","Us Open","GER",21.35,"6-4 6-4 6-2",109
"2018-560","Us Open","SRB",31.27,"6-1 6-3 6-7(2) 6-2",166
"2018-560","Us Open","FRA",32.19,"6-3 7-6(5) 6-3",148
"2018-560","Us Open","FRA",24.51,"6-7(4) 6-4 6-4 6-3",198
"2018-560","Us Open","POR",29.41,"4-6 6-3 5-7 6-2 2-0 RET",187
"2018-560","Us Open","AUS",29.2,"6-1 4-6 6-4 6-1",160
"2018-560","Us Open","KAZ",30.67,"7-6(5) 6-2 6-3",166
"2018-560","Us Open","AUS",23.33,"4-6 7-6(6) 6-3 6-0",167
"2018-560","Us Open","SUI",37.05,"7-5 6-4 6-4",117
"2018-560","Us Open","ESP",32.23,"5-7 7-5 7-6(7) 7-6(3)",263
"2018-560","Us Open","RUS",26.51,"6-3 6-4 1-6 7-6(4)",166
"2018-560","Us Open","AUT",24.98,"3-6 6-3 7-6(5) 6-4",199
"2018-560","Us Open","RSA",32.28,"4-6 6-3 6-4 4-6 6-4",223
"2018-560","Us Open","ARG",29.92,"7-5 7-6(6) 6-3",180
"2018-560","Us Open","CRO",21.78,"6-3 7-5 6-2",128
"2018-560","Us Open","USA",33.34,"7-6(8) 6-7(6) 6-3 7-5",206
"2018-560","Us Open","CAN",27.67,"7-6(6) 6-4 6-3",129
"2018-560","Us Open","CRO",29.91,"4-6 3-6 6-3 6-4 7-5",240
"2018-560","Us Open","BEL",27.72,"6-4 6-1 7-6(4)",134
"2018-560","Us Open","JPN",28.66,"6-4 6-4 5-7 6-1",198
"2018-560","Us Open","GER",34.86,"6-7(1) 6-4 6-1 6-3",189
"2018-560","Us Open","SRB",31.27,"6-2 6-3 6-3",131
"2018-560","Us Open","POR",29.41,"7-6(5) 4-6 7-6(4) 7-6(5)",218
"2018-560","Us Open","AUS",29.2,"6-4 4-6 6-1 6-3",168
"2018-560","Us Open","SUI",37.05,"6-4 6-1 7-5",104
"2018-560","Us Open","ESP",32.23,"6-3 6-3 6-7(6) 6-4",199
"2018-560","Us Open","AUT",24.98,"7-5 6-2 7-6(2)",157
"2018-560","Us Open","ARG",29.92,"6-4 6-3 6-1",125
"2018-560","Us Open","USA",33.34,"3-6 6-3 6-4 3-6 6-2",188
"2018-560","Us Open","CRO",29.91,"7-6(6) 6-2 6-4",144
"2018-560","Us Open","JPN",28.66,"6-3 6-2 7-5",136
"2018-560","Us Open","SRB",31.27,"6-3 6-4 6-3",120
"2018-560","Us Open","AUS",29.2,"3-6 7-5 7-6(7) 7-6(3)",215
"2018-560","Us Open","ESP",32.23,"0-6 6-4 7-5 6-7(4) 7-6(5)",289
"2018-560","Us Open","ARG",29.92,"6-7(5) 6-3 7-6(4) 6-2",211
"2018-560","Us Open","JPN",28.66,"2-6 6-4 7-6(5) 4-6 6-4",248
"2018-560","Us Open","SRB",31.27,"6-3 6-4 6-4",169
"2018-560","Us Open","ARG",29.92,"7-6(3) 6-2 RET",121
"2018-560","Us Open","SRB",31.27,"6-3 6-4 6-2",143
"2018-560","Us Open","SRB",31.27,"6-3 7-6(4) 6-3",196
"2019-580","Australian Open","ITA",23.6796714579,"6-2 6-3",90
"2019-580","Australian Open","JPN",30.3216974675,"7-6(1) 2-6 6-4",134
"2019-580","Australian Open","ESP",18.8199863107,"6-4 7-6(4)",75
"2019-580","Australian Open","JPN",30.6584531143,"6-3 3-6 6-3",120
"2019-580","Australian Open","CAN",18.4339493498,"6-2 7-6(1)",78
"2019-580","Australian Open","USA",22.6940451745,"2-6 6-1 6-4",88
"2019-580","Australian Open","ESP",21.7193702943,"6-3 6-3",88
"2019-580","Australian Open","KAZ",31.9123887748,"7-6(3) 6-0",74
"2019-580","Australian Open","LTU",28.5667351129,"6-1 6-2",57
"2019-580","Australian Open","CHN",28.5311430527,"7-6(6) 6-1",75
"2019-580","Australian Open","ITA",23.7618069815,"6-4 7-6(4)",92
"2019-580","Australian Open","USA",25.4893908282,"6-4 7-5",80
"2019-580","Australian Open","ITA",37.0814510609,"6-4 6-2",73
"2019-580","Australian Open","USA",21.6618754278,"6-4 6-3",82
"2019-580","Australian Open","AUT",19.665982204,"7-5 3-6 6-3",108
"2019-580","Australian Open","GBR",28.6461327858,"6-2 6-3",57
"2019-580","Australian Open","SUI",26.7898699521,"6-2 6-4",70
"2019-580","Australian Open","GER",32.6516084873,"6-4 6-3",93
"2019-580","Australian Open","TUR",23.4004106776,"3-6 6-3 7-6(16)",131
"2019-580","Australian Open","POR",25.2758384668,"6-4 6-4",79
"2019-580","Australian Open","IND",29.1718001369,"6-4 6-4",88
"2019-580","Australian Open","ESP",27.6167008898,"5-7 6-1 6-2",110
"2019-580","Australian Open","JPN",20.758384668,"7-5 6-4",84
"2019-580","Australian Open","GER",31.7864476386,"7-5 6-3",81
"2019-580","Australian Open","USA",31.0417522245,"6-4 4-6 7-6(9)",168
"2019-580","Australian Open","SRB",24.3641341547,"4-6 6-4 7-6(7)",163
"2019-580","Australian Open","FRA",23.961670089,"7-6(4) 7-6(1)",103
"2019-580","Australian Open","FRA",30.5954825462,"6-2 6-4",72
"2019-580","Australian Open","BEL",24.9336071184,"7-5 6-4",114
"2019-580","Australian Open","ESP",19.6112251882,"7-5 7-6(4)",92
"2019-580","Australian Open","JPN",34.3572895277,"6-1 6-2",59
"2019-580","Australian Open","ITA",27.0746064339,"6-3 6-4",72
"2019-580","Australian Open","ARG",25.4154688569,"7-5 7-5",84
"2019-580","Australian Open","GER",25.4976043806,"6-3 7-6(3)",82
"2019-580","Australian Open","GER",18.2176591376,"7-6(10) 7-6(6)",116
"2019-580","Australian Open","IND",24.1834360027,"6-3 6-2",70
"2019-580","Australian Open","CAN",30.5817932923,"6-4 3-6 6-4",105
"2019-580","Australian Open","SLO",28.2765229295,"7-5 6-3",70
"2019-580","Australian Open","AUT",22.674880219,"7-6(6) 7-6(8)",105
"2019-580","Australian Open","AUS",22.7624914442,"6-2 7-6(4)",107
"2019-580","Australian Open","RSA",21.8863791923,"6-2 6-1",48
"2019-580","Australian Open","GER",24.7118412047,"3-6 6-0 6-3",90
"2019-580","Australian Open","ESA",28.2436687201,"7-6(1) 6-4",108
"2019-580","Australian Open","GER",34.0999315537,"3-6 6-1 7-5",112
"2019-580","Australian Open","TPE",29.582477755,"3-6 6-1 7-6(7)",129
"2019-580","Australian Open","JPN",28.2464065708,"7-6(4) 2-6 6-3",152
"2019-580","Australian Open","ITA",33.6125941136,"6-4 6-4",77
"2019-580","Australian Open","UKR",33.0212183436,"6-3 4-6 6-3",107
"2019-580","Australian Open","ARG",28.9527720739,"6-4 6-2",62
"2019-580","Australian Open","GBR",31.9288158795,"3-6 6-1 6-2",77
"2019-580","Australian Open","USA",25.0047912389,"7-6(2) 4-6 7-5",156
"2019-580","Australian Open","ESP",33.2128678987,"6-4 2-6 6-4",128
"2019-580","Australian Open","BAR",26.7186858316,"6-4 4-6 6-3",142
"2019-580","Australian Open","RUS",26.2149212868,"7-5 7-5",91
"2019-580","Australian Open","SRB",32.9253935661,"6-2 6-4",60
"2019-580","Australian Open","CZE",33.4757015743,"2-6 6-3 6-4",112
"2019-580","Australian Open","ITA",23.0116358658,"7-5 6-3",85
"2019-580","Australian Open","GER",26.5681040383,"6-4 7-5",83
"2019-580","Australian Open","POL",23.0034223135,"6-4 6-3",60
"2019-580","Australian Open","USA",22.8966461328,"6-4 6-3",60
"2019-580","Australian Open","SRB",19.3730321697,"6-4 3-6 6-3",99
"2019-580","Australian Open","FRA",22.2395619439,"5-7 6-0 6-4",93
"2019-580","Australian Open","FRA",24.9089664613,"6-3 6-2",64
"2019-580","Australian Open","BRA",24.6242299795,"3-6 7-6(5) 6-3",111
"2019-580","Australian Open","ITA",23.6796714579,"6-1 6-2",62
"2019-580","Australian Open","JPN",30.6584531143,"6-3 6-3",63
"2019-580","Australian Open","USA",22.6940451745,"7-6(4) 6-3",75
"2019-580","Australian Open","ESP",21.7193702943,"4-6 7-6(4) 6-1",141
"2019-580","Australian Open","CHN",28.5311430527,"2-6 6-2 6-3",86
"2019-580","Australian Open","USA",25.4893908282,"4-6 6-3 7-6(4)",124
"2019-580","Australian Open","ITA",37.0814510609,"7-6(4) 4-6 6-3",134
"2019-580","Australian Open","GBR",28.6461327858,"6-4 3-6 7-5",135
"2019-580","Australian Open","SUI",26.7898699521,"3-6 6-3 6-3",110
"2019-580","Australian Open","POR",25.2758384668,"6-7(4) 6-3 6-4",133
"2019-580","Australian Open","IND",29.1718001369,"6-3 6-3",74
"2019-580","Australian Open","JPN",20.758384668,"7-6(5) 2-6 6-3",122
"2019-580","Australian Open","USA",31.0417522245,"6-3 6-2",66
"2019-580","Australian Open","FRA",30.5954825462,"6-4 3-6 6-3",105
"2019-580","Australian Open","BEL",24.9336071184,"6-2 3-6 6-3",117
"2019-580","Australian Open","ITA",27.0746064339,"3-6 6-3 7-5",127
"2019-580","Australian Open","GER",25.4976043806,"6-2 6-2",57
"2019-580","Australian Open","GER",18.2176591376,"5-7 7-5 7-6(6)",126
"2019-580","Australian Open","CAN",30.5817932923,"6-2 6-7(6) 6-3",145
"2019-580","Australian Open","AUS",22.7624914442,"6-4 7-6(4)",98
"2019-580","Australian Open","RSA",21.8863791923,"7-5 6-3",81
"2019-580","Australian Open","GER",34.0999315537,"2-6 6-4 6-2",85
"2019-580","Australian Open","JPN",28.2464065708,"6-2 6-3",86
